threshold,far,frr,fpr,tpr
0.8309485209011391,0.7156643521242791,0.0,0.7156643521242791,1.0
0.8315899310001788,0.7163704837001295,0.0,0.7163704837001295,1.0
0.8322313410992184,0.7167235494880546,0.0,0.7167235494880546,1.0
0.832872751198258,0.7171943038719548,0.0,0.7171943038719548,1.0
0.8335141612972977,0.71754736965988,0.0,0.71754736965988,1.0
0.8341555713963373,0.7182535012357303,0.0,0.7182535012357303,1.0
0.834796981495377,0.7189596328115806,0.0,0.7189596328115806,1.0
0.8354383915944166,0.7191950100035307,0.0,0.7191950100035307,1.0
0.8360798016934562,0.7194303871954808,0.0,0.7194303871954808,1.0
0.8367212117924958,0.719901141579381,0.0,0.719901141579381,1.0
0.8373626218915354,0.7201365187713311,0.0,0.7201365187713311,1.0
0.8380040319905752,0.7204895845592562,0.0,0.7204895845592562,1.0
0.8386454420896148,0.7210780275391314,0.0,0.7210780275391314,1.0
0.8392868521886544,0.7210780275391314,0.0,0.7210780275391314,1.0
0.839928262287694,0.7213134047310815,0.0,0.7213134047310815,1.0
0.8405696723867336,0.7216664705190067,0.0,0.7216664705190067,1.0
0.8412110824857733,0.7219018477109568,0.0,0.7219018477109568,1.0
0.8418524925848129,0.7221372249029069,0.0,0.7221372249029069,1.0
0.8424939026838526,0.7222549134988819,0.0,0.7222549134988819,1.0
0.8431353127828922,0.7227256678827821,0.0,0.7227256678827821,1.0
0.8437767228819318,0.7227256678827821,0.0,0.7227256678827821,1.0
0.8444181329809715,0.7229610450747322,0.0,0.7229610450747322,1.0
0.8450595430800111,0.7230787336707073,0.0,0.7230787336707073,1.0
0.8457009531790507,0.7233141108626574,0.0,0.7233141108626574,1.0
0.8463423632780903,0.7236671766505826,0.0,0.7236671766505826,1.0
0.84698377337713,0.7240202424385077,0.0,0.7240202424385077,1.0
0.8476251834761697,0.7241379310344828,0.0,0.7241379310344828,1.0
0.8482665935752093,0.724608685418383,0.0,0.724608685418383,1.0
0.8489080036742489,0.7248440626103331,0.0,0.7248440626103331,1.0
0.8495494137732885,0.7250794398022832,0.0,0.7250794398022832,1.0
0.8501908238723281,0.7253148169942333,0.0,0.7253148169942333,1.0
0.8508322339713678,0.7253148169942333,0.0,0.7253148169942333,1.0
0.8514736440704074,0.7256678827821584,0.0,0.7256678827821584,1.0
0.8521150541694471,0.7260209485700836,0.0,0.7260209485700836,1.0
0.8527564642684867,0.7261386371660586,0.0,0.7261386371660586,1.0
0.8533978743675263,0.7262563257620337,0.0,0.7262563257620337,1.0
0.854039284466566,0.7262563257620337,0.0,0.7262563257620337,1.0
0.8546806945656056,0.7267270801459339,0.0,0.7267270801459339,1.0
0.8553221046646452,0.726962457337884,0.0,0.726962457337884,1.0
0.8559635147636848,0.726962457337884,0.0,0.726962457337884,1.0
0.8566049248627245,0.7270801459338591,0.0,0.7270801459338591,1.0
0.8572463349617642,0.7270801459338591,0.0,0.7270801459338591,1.0
0.8578877450608038,0.7273155231258092,0.0,0.7273155231258092,1.0
0.8585291551598434,0.7274332117217842,0.0,0.7274332117217842,1.0
0.859170565258883,0.7275509003177593,0.0,0.7275509003177593,1.0
0.8598119753579226,0.7279039661056843,0.0,0.7279039661056843,1.0
0.8604533854569623,0.7280216547016594,0.0,0.7280216547016594,1.0
0.861094795556002,0.7283747204895845,0.0,0.7283747204895845,1.0
0.8617362056550416,0.7283747204895845,0.0,0.7283747204895845,1.0
0.8623776157540812,0.7288454748734847,0.0,0.7288454748734847,1.0
0.8630190258531208,0.7289631634694598,0.0,0.7289631634694598,1.0
0.8636604359521605,0.7289631634694598,0.0,0.7289631634694598,1.0
0.8643018460512001,0.72943391785336,0.0,0.72943391785336,1.0
0.8649432561502397,0.7296692950453101,0.0,0.7296692950453101,1.0
0.8655846662492794,0.7297869836412851,0.0,0.7297869836412851,1.0
0.866226076348319,0.7301400494292103,0.0,0.7301400494292103,1.0
0.8668674864473587,0.7302577380251853,0.0,0.7302577380251853,1.0
0.8675088965463983,0.7307284924090856,0.0,0.7307284924090856,1.0
0.8681503066454379,0.7313169353889608,0.0,0.7313169353889608,1.0
0.8687917167444775,0.7315523125809109,0.0,0.7315523125809109,1.0
0.8694331268435171,0.731670001176886,0.0,0.731670001176886,1.0
0.8700745369425569,0.731787689772861,0.0,0.731787689772861,1.0
0.8707159470415965,0.7321407555607862,0.0,0.7321407555607862,1.0
0.8713573571406361,0.7322584441567612,0.0,0.7322584441567612,1.0
0.8719987672396757,0.7324938213487113,0.0,0.7324938213487113,1.0
0.8726401773387154,0.7324938213487113,0.0,0.7324938213487113,1.0
0.873281587437755,0.7326115099446864,0.0,0.7326115099446864,1.0
0.8739229975367946,0.7328468871366365,0.0,0.7328468871366365,1.0
0.8745644076358342,0.7328468871366365,0.0,0.7328468871366365,1.0
0.8752058177348739,0.7330822643285866,0.0,0.7330822643285866,1.0
0.8758472278339136,0.7330822643285866,0.0,0.7330822643285866,1.0
0.8764886379329532,0.7331999529245616,0.0,0.7331999529245616,1.0
0.8771300480319928,0.7333176415205367,0.0,0.7333176415205367,1.0
0.8777714581310324,0.7335530187124868,0.0,0.7335530187124868,1.0
0.878412868230072,0.7336707073084618,0.0,0.7336707073084618,1.0
0.8790542783291116,0.734141461692362,0.0,0.734141461692362,1.0
0.8796956884281514,0.7342591502883371,0.0,0.7342591502883371,1.0
0.880337098527191,0.7344945274802872,0.0,0.7344945274802872,1.0
0.8809785086262306,0.7347299046722373,0.0,0.7347299046722373,1.0
0.8816199187252702,0.7348475932682124,0.0,0.7348475932682124,1.0
0.8822613288243099,0.7352006590561374,0.0,0.7352006590561374,1.0
0.8829027389233495,0.7356714134400376,0.0,0.7356714134400376,1.0
0.8835441490223891,0.7359067906319877,0.0,0.7359067906319877,1.0
0.8841855591214288,0.7360244792279628,0.0,0.7360244792279628,1.0
0.8848269692204684,0.7363775450158879,0.0,0.7363775450158879,1.0
0.8854683793195081,0.7368482993997881,0.0,0.7368482993997881,1.0
0.8861097894185477,0.7369659879957632,0.0,0.7369659879957632,1.0
0.8867511995175873,0.7374367423796634,0.0,0.7374367423796634,1.0
0.8873926096166269,0.7376721195716135,0.0,0.7376721195716135,1.0
0.8880340197156665,0.7380251853595386,0.0,0.7380251853595386,1.0
0.8886754298147063,0.7383782511474638,0.0,0.7383782511474638,1.0
0.8893168399137459,0.7389666941273391,0.0,0.7389666941273391,1.0
0.8899582500127855,0.7393197599152642,0.0,0.7393197599152642,1.0
0.8905996601118251,0.7397905142991644,0.0,0.7397905142991644,1.0
0.8912410702108647,0.7401435800870896,0.0,0.7401435800870896,1.0
0.8918824803099044,0.7408497116629399,0.0,0.7408497116629399,1.0
0.892523890408944,0.7414381546428152,0.0,0.7414381546428152,1.0
0.8931653005079837,0.7419089090267154,0.0,0.7419089090267154,1.0
0.8938067106070233,0.7420265976226904,0.0,0.7420265976226904,1.0
0.8944481207060629,0.7428504177945157,0.0,0.7428504177945157,1.0
0.8950895308051026,0.7432034835824408,0.0,0.7432034835824408,1.0
0.8957309409041422,0.7439096151582911,0.0,0.7439096151582911,1.0
0.8963723510031818,0.7448511239260915,0.0,0.7448511239260915,1.0
0.8970137611022214,0.7454395669059668,0.0,0.7454395669059668,1.0
0.897655171201261,0.745792632693892,0.0,0.745792632693892,1.0
0.8982965813003008,0.7462633870777922,0.0,0.7462633870777922,1.0
0.8989379913993404,0.7472048958455926,0.0,0.7472048958455926,1.0
0.89957940149838,0.748264093209368,0.0,0.748264093209368,1.0
0.9002208115974196,0.7487348475932682,0.0,0.7487348475932682,1.0
0.9008622216964592,0.7493232905731435,0.0,0.7493232905731435,1.0
0.9015036317954989,0.7503824879369189,0.0,0.7503824879369189,1.0
0.9021450418945385,0.7508532423208191,0.0,0.7508532423208191,1.0
0.9027864519935782,0.7522655054725197,0.0,0.7522655054725197,1.0
0.9034278620926178,0.75297163704837,0.0,0.75297163704837,1.0
0.9040692721916574,0.7540308344121455,0.0,0.7540308344121455,1.0
0.9047106822906971,0.7550900317759209,0.0,0.7550900317759209,1.0
0.9053520923897367,0.7561492291396964,0.0,0.7561492291396964,1.0
0.9059935024887763,0.7565022949276216,0.0,0.7565022949276216,1.0
0.9066349125878159,0.7570907379074968,0.0,0.7570907379074968,1.0
0.9072763226868557,0.7583853124632223,0.0,0.7583853124632223,1.0
0.9079177327858953,0.7590914440390726,0.0,0.7590914440390726,1.0
0.9085591428849349,0.759915264210898,0.0,0.759915264210898,1.0
0.9092005529839745,0.7605037071907732,0.0,0.7605037071907732,1.0
0.9098419630830141,0.7613275273625986,0.0,0.7613275273625986,1.0
0.9104833731820537,0.7619159703424738,0.0,0.7619159703424738,1.0
0.9111247832810934,0.762386724726374,0.0,0.762386724726374,1.0
0.9117661933801331,0.7629751677062493,0.0,0.7629751677062493,1.0
0.9124076034791727,0.7635636106861245,0.0,0.7635636106861245,1.0
0.9130490135782123,0.7641520536659998,0.0,0.7641520536659998,1.0
0.913690423677252,0.7652112510297752,0.0,0.7652112510297752,1.0
0.9143318337762916,0.7656820054136754,0.0,0.7656820054136754,1.0
0.9149732438753312,0.7667412027774508,0.0,0.7667412027774508,1.0
0.9156146539743708,0.767094268565376,0.0,0.767094268565376,1.0
0.9162560640734104,0.7676827115452513,0.0,0.7676827115452513,1.0
0.9168974741724502,0.7682711545251265,0.0,0.7682711545251265,1.0
0.9175388842714898,0.7687419089090267,0.0,0.7687419089090267,1.0
0.9181802943705294,0.7692126632929269,0.0,0.7692126632929269,1.0
0.918821704469569,0.7700364834647523,0.0,0.7700364834647523,1.0
0.9194631145686086,0.7709779922325527,0.0,0.7709779922325527,1.0
0.9201045246676482,0.771684123808403,0.0,0.771684123808403,1.0
0.9207459347666879,0.7723902553842532,0.0,0.7723902553842532,1.0
0.9213873448657276,0.7733317641520536,0.0,0.7733317641520536,1.0
0.9220287549647672,0.7738025185359538,0.0,0.7738025185359538,1.0
0.9226701650638068,0.7743909615158291,0.0,0.7743909615158291,1.0
0.9233115751628465,0.7756855360715547,0.0,0.7756855360715547,1.0
0.9239529852618861,0.776391667647405,0.0,0.776391667647405,1.0
0.9245943953609257,0.7770977992232553,0.0,0.7770977992232553,1.0
0.9252358054599653,0.7781569965870307,0.0,0.7781569965870307,1.0
0.925877215559005,0.7785100623749559,0.0,0.7785100623749559,1.0
0.9265186256580447,0.7790985053548312,0.0,0.7790985053548312,1.0
0.9271600357570843,0.7798046369306815,0.0,0.7798046369306815,1.0
0.9278014458561239,0.7802753913145816,0.0,0.7802753913145816,1.0
0.9284428559551635,0.7809815228904319,0.0,0.7809815228904319,1.0
0.9290842660542031,0.7821584088501824,0.0,0.7821584088501824,1.0
0.9297256761532428,0.7828645404260327,0.0,0.7828645404260327,1.0
0.9303670862522825,0.7836883605978581,0.0,0.7836883605978581,1.0
0.9310084963513221,0.7841591149817583,0.0,0.7841591149817583,1.0
0.9316499064503617,0.7849829351535836,0.0,0.7849829351535836,1.0
0.9322913165494013,0.785924443921384,0.0,0.785924443921384,1.0
0.932932726648441,0.7868659526891845,0.0,0.7868659526891845,1.0
0.9335741367474806,0.7874543956690596,0.0,0.7874543956690596,1.0
0.9342155468465202,0.7880428386489349,0.0,0.7880428386489349,1.0
0.9348569569455599,0.7885135930328351,0.0,0.7885135930328351,1.0
0.9354983670445995,0.7894551018006355,0.0,0.7894551018006355,1.0
0.9361397771436392,0.7903966105684359,0.0,0.7903966105684359,1.0
0.9367811872426788,0.7914558079322114,0.0,0.7914558079322114,1.0
0.9374225973417184,0.7925150052959868,0.0,0.7925150052959868,1.0
0.938064007440758,0.7938095798517124,0.0,0.7938095798517124,1.0
0.9387054175397976,0.7941626456396376,0.0,0.7941626456396376,1.0
0.9393468276388373,0.7945157114275627,0.0,0.7945157114275627,1.0
0.939988237737877,0.795339531599388,0.0,0.795339531599388,1.0
0.9406296478369166,0.7963987289631634,0.0,0.7963987289631634,1.0
0.9412710579359562,0.7969871719430387,0.0,0.7969871719430387,1.0
0.9419124680349958,0.797575614922914,0.0,0.797575614922914,1.0
0.9425538781340355,0.7982817464987643,0.0,0.7982817464987643,1.0
0.9431952882330751,0.7989878780746146,0.0,0.7989878780746146,1.0
0.9438366983321147,0.7994586324585148,0.0,0.7994586324585148,1.0
0.9444781084311544,0.8002824526303401,0.0,0.8002824526303401,1.0
0.945119518530194,0.8009885842061905,0.0,0.8009885842061905,1.0
0.9457609286292337,0.8022831587619159,0.0,0.8022831587619159,1.0
0.9464023387282733,0.8033423561256914,0.0,0.8033423561256914,1.0
0.9470437488273129,0.8042838648934918,0.0,0.8042838648934918,1.0
0.9476851589263525,0.804636930681417,0.0,0.804636930681417,1.0
0.9483265690253921,0.8049899964693421,0.0,0.8049899964693421,1.0
0.9489679791244319,0.8059315052371425,0.0,0.8059315052371425,1.0
0.9496093892234715,0.8062845710250677,0.0,0.8062845710250677,1.0
